1.03971521	1.04507463	4.65624750	4.27696309	0.07258937	0.14401947	0.00009858	0.00064880	0.00000339	0.00008911	19.75458895	20.90149266	0.00002228	0.00014527	0.22411036	0.82663190	0.91663948	1.01636878	0.89614548	0.99556617
1.06187251	1.05935058	3.90787351	4.34737498	0.03659811	0.15967005	0.00005121	0.00074781	0.00000143	0.00009894	13.80434261	18.00895991	0.00011202	0.00030067	0.25251679	0.95201443	1.00256760	1.12666302	0.98895996	1.10108254
1.00351228	1.00559638	0.45405064	0.40039072	0.00273203	0.00929324	0.00001706	0.00020636	0.00000074	0.00002738	3.01053685	3.01678914	0.00001409	0.00004735	0.12168993	0.43858596	0.10826649	0.10954325	0.09711800	0.10332741
1.18302138	1.20148166	5.70865462	5.66467696	0.08662422	0.30238695	0.00011821	0.00143092	0.00000241	0.00009125	13.01323518	10.81333493	0.00050724	0.00219756	0.41104690	1.40523396	1.67340581	1.64866470	1.64857911	1.62784642
1.01611781	1.01797031	2.31852043	2.96501327	0.02038532	0.13653387	0.00004958	0.00112689	0.00000154	0.00017414	11.17729595	14.25158433	0.00004055	0.00011117	0.21714371	0.89973976	0.49594559	0.60229536	0.45034592	0.57629784
1.13077371	1.11684652	2.40977612	2.07007869	0.02982579	0.08642274	0.00010325	0.00111309	0.00000326	0.00008900	4.52309482	8.93477212	0.00019579	0.00036913	0.38233248	1.22842358	0.61357318	0.52817386	0.56780785	0.48766869
1.09660877	1.09184858	4.14006514	3.93304071	0.05642068	0.17685840	0.00011340	0.00116758	0.00000364	0.00013731	12.06269644	7.64294009	0.00019023	0.00083167	0.43660661	1.34148073	1.20677311	1.12790650	1.17436732	1.10127277
1.00618254	1.00687695	1.31229519	0.77467710	0.01557061	0.04165211	0.00008226	0.00076077	0.00000446	0.00011428	6.03709525	5.03438473	0.00003451	0.00004176	0.26796396	0.55256488	0.28177448	0.16701387	0.22615621	0.15347325
1.13512457	1.13752708	4.81086513	4.27203845	0.05090016	0.15610247	0.00006260	0.00066525	0.00000163	0.00007180	20.43224231	15.92537910	0.00008921	0.00045859	0.24009017	0.88579811	1.08441885	1.15347548	1.04402651	1.13022425
1.03392905	1.03562550	1.44911027	1.30250903	0.01357313	0.02881220	0.00004166	0.00033997	0.00000111	0.00003209	5.16964527	6.21375298	0.00004678	0.00007913	0.16534051	0.61685913	0.29924814	0.28939534	0.26853868	0.25449143
1.15643732	1.17083347	6.61769744	6.13566062	0.07956287	0.20502937	0.00008140	0.00072795	0.00000187	0.00004347	19.65943449	12.87916819	0.00017303	0.00111962	0.32261529	1.12917534	1.75166892	1.76556023	1.65214413	1.68960736
1.18775658	1.18759039	5.13409167	4.83144334	0.07408921	0.17324745	0.00010575	0.00083631	0.00000331	0.00010509	16.62859211	16.62626550	0.00008733	0.00107902	0.32542572	1.15989428	1.26648182	1.33299907	1.24487940	1.31523909
1.05387151	1.05936705	2.25356986	2.36676171	0.01939144	0.08396666	0.00004880	0.00071235	0.00000149	0.00009362	10.53871508	8.47493640	0.00004000	0.00033127	0.25254416	0.89373851	0.55744195	0.58388539	0.50900090	0.54905830
1.10539178	1.10472069	5.97909613	5.32173609	0.06202797	0.18286458	0.00006514	0.00067453	0.00000215	0.00007005	21.00244380	13.25664830	0.00012301	0.00049206	0.28782238	0.94523033	1.52262853	1.42199371	1.41996562	1.36432281
1.05796349	1.04948501	1.10333085	1.80037339	0.01627960	0.12331056	0.00007405	0.00222161	0.00000146	0.00032503	2.11592697	5.24742507	0.00012754	0.00066442	0.24323148	1.35213782	0.29705549	0.41593676	0.27838539	0.37520496
1.06680544	1.06454839	2.81431781	2.71706199	0.02320535	0.09352844	0.00004477	0.00062886	0.00000113	0.00006565	8.53444355	11.71003226	0.00017540	0.00045139	0.24724644	0.81965866	0.71189389	0.67623431	0.68838610	0.65727843
1.01443772	1.00723591	0.77751331	0.67635184	0.00946200	0.01656108	0.00005771	0.00036571	0.00000208	0.00004216	4.05775088	3.02170774	0.00004883	0.00007258	0.21720021	0.58157159	0.19783677	0.14595386	0.17573534	0.12584358
1.03676699	1.03800647	3.62024598	3.53020698	0.03194851	0.11061232	0.00004795	0.00056787	0.00000173	0.00007994	13.47797086	12.45607769	0.00006669	0.00029313	0.24131803	0.84597859	0.89325551	0.91384997	0.86229551	0.89945586
1.01896625	1.02253731	1.50618521	1.71857472	0.01068502	0.03216122	0.00002169	0.00022536	0.00000061	0.00002195	7.13276378	7.15776115	0.00003792	0.00014835	0.14875868	0.55219060	0.40704919	0.43715946	0.39162528	0.40424481
1.02209817	1.02745907	1.98966012	2.54904426	0.01638575	0.08489754	0.00003448	0.00062687	0.00000097	0.00006173	7.15468722	11.30204973	0.00004265	0.00018803	0.20585364	0.89842305	0.54351049	0.67499631	0.52541028	0.62831962
1.09442803	1.08417720	3.32238665	3.73835505	0.03126876	0.17955618	0.00005477	0.00104917	0.00000193	0.00016272	12.03870837	16.26265799	0.00011976	0.00038003	0.27065328	0.95981030	0.85839397	0.91062510	0.82319330	0.88303290
1.11591529	1.11126064	5.78188725	5.22101615	0.10069025	0.27103717	0.00016469	0.00145081	0.00000585	0.00015382	15.62281403	11.11260637	0.00026260	0.00123187	0.46319231	1.45630148	1.57320028	1.51066061	1.52278072	1.44073996
1.09451847	1.09704733	6.16872178	6.14423593	0.06301599	0.23278622	0.00006694	0.00085125	0.00000163	0.00007591	15.32325859	16.45570991	0.00022951	0.00082059	0.32134856	1.14767269	1.68048422	1.74170143	1.57369839	1.64006730
1.16562655	1.18263355	5.34546825	5.07567334	0.10050761	0.30958889	0.00023168	0.00255233	0.00000516	0.00017992	8.15938588	8.27843484	0.00077292	0.00292187	0.62510554	2.17301091	1.50654070	1.46367603	1.45361267	1.41464300
1.03645578	1.03861999	5.71510617	4.58591041	0.04513155	0.09562285	0.00003676	0.00025691	0.00000147	0.00003444	27.98430614	25.96549977	0.00003336	0.00012368	0.17488092	0.53991972	1.19282028	1.11411007	1.11514719	1.07540018
1.01618776	1.01816869	3.63222050	2.83803785	0.04345301	0.12018613	0.00008807	0.00085330	0.00000190	0.00012775	16.25900420	11.19985561	0.00002800	0.00017897	0.24958373	0.78024513	0.68401708	0.60856503	0.59037108	0.52696490
1.08631985	1.06737504	4.14001672	3.23751622	0.04571861	0.08864959	0.00006776	0.00044206	0.00000219	0.00003586	14.12215808	10.67375039	0.00006707	0.00027560	0.27920205	0.79156564	1.04654282	0.88061646	1.03881306	0.84580678
1.06152302	1.06780691	3.23180421	3.22382256	0.03215535	0.12830490	0.00005076	0.00070627	0.00000119	0.00005831	10.61523020	7.47464839	0.00009670	0.00056521	0.22838635	0.87714782	0.80376668	0.88423389	0.75250690	0.87270484
1.11534970	1.13114475	4.63941493	5.15164032	0.06641241	0.23916119	0.00010970	0.00135818	0.00000212	0.00008728	6.69209823	13.57373705	0.00039308	0.00106140	0.40304366	1.45930455	1.35554476	1.42539424	1.31794065	1.35880398
1.03802360	1.03701375	4.81466532	5.59729148	0.04440693	0.19586800	0.00005529	0.00080276	0.00000202	0.00011657	20.76047196	17.62923380	0.00005419	0.00032029	0.25196748	1.05893082	1.12410383	1.43343442	1.09070226	1.33307304
1.19232859	1.17162674	7.81679186	7.66955643	0.18910009	0.53899452	0.00028493	0.00294420	0.00000891	0.00032316	17.88492890	11.71626738	0.00063360	0.00239335	0.59601052	2.10956054	2.19750782	2.14446601	2.07401899	1.96467626
1.03677578	1.03975240	4.42927680	4.17223488	0.07063203	0.25699457	0.00013879	0.00177468	0.00000499	0.00025267	13.47808518	11.43727640	0.00024680	0.00093641	0.38210793	1.25898549	1.08030326	1.01147308	1.06274754	0.93443259
1.01118041	1.00672642	1.77317956	1.98498238	0.00973047	0.04060605	0.00001613	0.00023978	0.00000047	0.00002728	13.14534527	10.06726418	0.00001732	0.00007205	0.12945308	0.45168478	0.43387985	0.42406510	0.40121034	0.36281426
1.01492146	1.01328749	2.84754324	3.33810501	0.01888007	0.07218322	0.00002248	0.00029843	0.00000096	0.00005071	18.26858625	18.23917483	0.00002787	0.00008497	0.14328510	0.58520126	0.66861257	0.78472281	0.64028223	0.71262333
1.02598183	1.02771933	5.64227781	4.32857781	0.05208123	0.11472789	0.00005503	0.00039757	0.00000203	0.00005794	31.80543661	21.58210594	0.00002799	0.00014381	0.20746174	0.65783246	1.09060570	1.05187403	1.05291683	1.02699517
1.01270668	1.01444015	2.33307881	2.49107518	0.02102020	0.05502422	0.00003317	0.00028806	0.00000131	0.00003909	12.15248011	17.24548261	0.00001728	0.00005636	0.13422083	0.48271201	0.47254627	0.51088447	0.43561544	0.43868469
1.01704122	1.01301866	1.92315970	1.56470226	0.01337470	0.02326964	0.00002541	0.00015967	0.00000078	0.00001529	10.17041223	8.10414931	0.00002909	0.00006217	0.16351933	0.41633636	0.47807220	0.33639163	0.44418148	0.30796051
1.00259326	1.00363035	0.82545600	1.17645452	0.00426155	0.02214043	0.00001248	0.00023782	0.00000035	0.00002870	6.01555954	8.02904280	0.00000538	0.00004002	0.08628846	0.46031966	0.16374156	0.23748458	0.11382520	0.15999337
1.01231154	1.01219358	4.20846823	2.44930839	0.03925588	0.04832838	0.00004923	0.00021536	0.00000189	0.00003305	19.23391933	18.21948440	0.00001972	0.00006993	0.17893959	0.47931226	0.79266601	0.59626925	0.66676598	0.54797885
1.01092504	1.01473230	3.50697323	3.58828465	0.03070620	0.07790491	0.00003430	0.00030715	0.00000114	0.00004088	18.19665067	16.23571685	0.00002008	0.00013681	0.15353410	0.62294447	0.76347491	0.87570309	0.73772510	0.80653624
1.01853946	1.01627405	3.33673703	2.45246346	0.02624286	0.04589956	0.00003655	0.00022685	0.00000102	0.00002471	13.24101300	10.16274051	0.00003369	0.00012547	0.16570394	0.54756872	0.66088505	0.61454352	0.61628686	0.56270380
1.07121524	1.06981285	3.62025551	3.96947870	0.02762587	0.10044366	0.00003155	0.00038617	0.00000085	0.00005247	17.13944385	19.25663131	0.00002998	0.00019881	0.17061378	0.67054776	0.82999556	0.96707160	0.79793886	0.95297818
1.00560197	1.00615556	1.55324897	0.99818916	0.00975589	0.01625950	0.00002119	0.00012772	0.00000067	0.00001404	8.04481574	6.03693339	0.00002135	0.00003876	0.13767537	0.33766650	0.35208530	0.23829131	0.29754437	0.21959649
1.02056216	1.01849398	2.19294194	2.82986237	0.01246005	0.08874590	0.00002209	0.00057160	0.00000080	0.00008518	11.22618373	14.25891575	0.00002332	0.00007676	0.16479244	0.69815212	0.51646246	0.59981888	0.45223748	0.46971987
1.00197109	1.00198020	2.50341754	1.76216736	0.01952910	0.04236831	0.00003536	0.00025982	0.00000135	0.00004688	19.03745078	11.02178218	0.00000627	0.00003858	0.14556891	0.42657614	0.44652166	0.38491786	0.31876331	0.31069985
1.00419229	1.00497981	3.27911685	2.81473139	0.02027447	0.07079137	0.00002529	0.00032174	0.00000072	0.00006176	21.08803808	17.08465676	0.00001064	0.00007960	0.13773947	0.57625518	0.61338858	0.70309234	0.49010846	0.64210317
