23,61
24,60
25,59
26,59
27,58
28,57
29,56
30,55
31,54
32,53
33,52
34,51
35,50
36,49
37,48
38,47
39,46
40,45
41,44
42,43
43,42
44,41
45,40
46,39
47,38
48,37
49,36
50,35
51,35
52,35
53,34
54,33
55,32
56,32
57,32
58,32
59,32
60,32
61,31
62,31
63,31
64,31
65,31
66,31
67,30
68,30
69,30
70,30
71,30
72,29
73,29
74,29
75,29
76,29
77,29
78,29
79,29
80,29
81,28
82,28
83,28
84,28
85,27
86,27
87,27
88,26
89,26
90,26
91,26
92,25
93,25
94,25
95,25
96,25
97,24
98,24
99,24
100,24
101,23
102,23
103,23
104,23
105,24
106,24
107,24
108,24
109,25
110,25
111,26
112,27
113,28
114,29
115,30
116,31
117,32
118,33
119,34
119,35
120,36
121,37
122,37
123,38
124,39
125,40
126,40
127,41
128,41
129,42
130,42
131,43
132,43
133,44
134,44
135,44
136,44
137,44
138,45
139,45
140,45
141,45
142,45
143,45
144,45
145,45
146,45
147,45
148,45
149,45
150,45
151,46
152,46
153,46
154,47
155,48
156,49
157,50
158,51
158,52
159,53
159,54
160,55
160,56
161,57
161,58
162,59
162,60
162,61
163,62
163,63
163,64
164,65
164,66
164,67
165,68
165,69
166,70
167,71
168,72
168,73
169,74
170,75
170,76
171,77
172,78
173,79
174,79
175,80
176,81
177,81
178,82
179,83
180,83
181,84
182,85
183,85
184,86
185,87
186,87
187,87
188,88
189,88
190,89
191,89
192,89
193,89
194,90
195,90
196,91
197,91
198,91
199,92
200,92
201,93
202,93
203,93
204,94
205,94
206,95
