21,23
22,23
23,23
24,24
25,24
26,24
27,25
28,26
29,27
30,28
31,29
32,30
33,31
34,32
35,33
36,34
37,35
38,36
39,36
40,37
41,38
42,38
43,39
44,40
45,40
46,41
47,41
48,42
49,42
50,43
51,43
52,44
53,44
54,45
55,45
56,46
57,46
58,46
59,47
60,47
61,48
62,48
63,48
64,49
65,49
66,50
67,50
68,50
69,51
70,51
71,52
72,52
73,52
74,52
75,53
76,53
77,53
78,53
79,53
80,53
81,52
82,52
83,52
84,52
85,51
86,51
87,50
88,50
89,50
90,50
91,49
92,49
93,49
94,49
95,49
96,48
97,48
98,48
99,48
100,48
101,47
102,47
103,47
104,47
105,47
106,47
107,47
108,47
109,47
