51,65
52,65
53,65
54,65
55,65
56,65
57,65
58,65
59,66
60,66
61,66
62,66
63,66
64,66
65,66
66,66
67,66
68,67
69,67
70,67
71,67
72,67
73,67
74,67
75,67
76,67
77,67
78,67
79,67
80,67
81,67
82,68
83,68
84,69
85,69
86,70
87,70
88,70
89,70
90,70
91,70
92,70
93,70
94,70
95,70
96,70
97,71
98,71
99,71
100,71
101,71
102,71
103,71
104,71
105,72
106,72
107,72
108,72
109,73
110,73
111,73
112,74
113,74
114,74
115,74
116,75
117,75
118,75
119,76
120,76
121,76
122,77
123,78
124,78
125,78
126,78
127,78
128,78
129,78
130,79
131,79
132,79
133,80
134,80
135,80
136,80
137,80
138,80
139,80
140,80
141,80
142,80
143,81
144,81
145,81
146,81
147,81
148,81
149,81
150,81
151,82
152,82
153,82
154,82
155,83
156,83
157,84
158,84
159,85
160,85
161,85
162,85
163,85
164,86
165,86
166,86
167,86
168,86
169,86
170,86
171,86
172,85
173,85
174,85
175,85
176,84
177,84
178,84
179,84
180,83
181,83
182,83
183,82
184,82
185,81
186,81
187,81
188,81
189,80
190,80
191,80
192,80
193,79
194,79
195,78
196,78
197,78
198,78
199,78
200,77
201,77
202,77
203,77
204,77
205,76
206,76
207,76
208,76
209,76
210,75
211,75
212,75
213,75
214,75
215,74
216,74
217,74
218,74
219,74
220,73
221,73
222,73
223,73
224,73
225,72
226,72
227,72
228,72
229,71
230,71
231,70
232,70
233,70
234,70
235,69
236,70
237,69
238,69
239,69
240,69
241,69
242,69
243,68
244,67
245,67
246,67
247,67
248,67
249,67
250,67
251,67
252,67
253,66
254,66
255,66
256,66
257,66
258,66
259,66
260,66
261,65
262,65
263,65
264,65
265,65
266,65
267,65
268,64
269,64
270,64
271,63
272,63
273,62
274,62
275,62
276,62
277,62
278,61
279,61
280,61
281,61
282,61
283,61
284,61
285,62
286,62
287,63
288,64
289,64
290,64
291,64
292,64
293,65
294,65
295,65
296,65
297,65
298,66
299,66
300,66
301,66
302,66
303,66
304,67
305,67
306,67
307,67
308,67
309,67
310,68
311,68
312,68
313,68
314,68
315,68
316,68
317,68
318,68
319,67
320,67
321,68
322,68
323,69
324,70
325,70
326,71
327,71
328,72
329,72
330,72
331,73
332,73
333,73
334,73
335,74
336,74
337,75
338,75
339,75
340,76
341,76
342,77
343,77
344,78
345,79
346,80
347,80
348,81
349,82
350,83
351,83
352,84
353,85
354,85
355,86
356,86
357,87
358,87
359,87
360,87
361,87
362,88
363,89
364,90
365,91
366,91
367,92
368,93
369,94
370,95
371,96
372,96
373,97
374,98
375,99
376,100
377,101
378,102
379,102
380,103
381,104
382,105
383,106
384,107
385,108
386,108
387,109
388,110
389,111
390,112
391,113
392,114
393,115
394,116
395,116
396,117
397,118
398,119
399,119
400,120
401,121
402,122
403,122
404,123
405,124
406,125
407,126
408,127
409,128
410,129
410,130
411,131
411,132
412,133
413,134
414,135
415,136
416,137
417,138
418,139
419,140
420,141
421,142
422,143
423,144
424,145
425,146
426,147
427,148
428,149
429,150
430,151
431,151
432,152
433,153
434,154
435,154
436,155
437,156
438,157
438,158
439,159
440,160
441,161
442,162
442,163
443,164
444,165
445,166
446,167
447,168
448,169
449,170
450,171
451,172
452,173
452,174
453,175
454,176
455,177
455,178
456,179
457,180
458,181
459,182
460,183
461,184
462,185
463,186
464,186
465,187
466,188
467,189
468,190
469,191
470,191
471,192
472,193
473,194
474,195
475,196
476,197
477,198
478,199
478,200
479,201
479,202
480,203
481,204
482,205
483,206
484,207
484,208
485,209
486,210
487,211
488,212
489,213
490,214
491,215
492,215
493,216
494,217
495,218
496,218
497,219
498,220
499,220
500,221
501,222
502,222
503,223
504,224
505,224
506,225
507,226
508,227
509,228
510,229
511,230
512,231
513,231
514,232
515,233
516,233
517,234
518,234
519,235
520,236
521,236
522,237
523,237
524,237
525,238
526,238
527,238
528,239
529,239
530,240
531,241
532,241
533,242
534,243
535,244
536,244
537,245
538,246
539,247
540,248
541,249
542,250
543,251
544,252
545,253
546,254
547,255
548,256
549,257
550,257
551,258
552,259
553,260
554,261
555,262
556,263
557,263
558,264
559,265
560,266
561,267
562,267
563,268
564,269
565,270
566,271
567,271
568,272
569,273
570,273
571,274
572,275
573,276
574,276
575,277
576,278
577,279
578,280
579,281
580,282
581,283
582,284
583,285
584,286
585,287
586,288
587,289
588,290
589,291
590,292
591,293
591,294
592,295
593,296
594,297
595,298
596,298
597,299
598,299
599,300
600,301
601,302
602,303
603,304
604,305
605,305
606,306
607,306
608,307
609,308
610,308
611,309
612,309
613,309
614,310
615,311
616,312
617,313
618,314
619,315
620,316
621,317
622,318
623,319
624,320
625,321
626,322
627,323
628,324
629,325
630,326
631,327
632,328
633,329
633,330
634,331
635,332
636,333
637,334
638,335
639,336
640,337
641,338
642,339
643,340
644,341
645,342
646,343
647,344
648,345
649,346
650,347
651,348
652,349
653,350
654,351
654,352
655,353
656,354
657,355
657,356
658,357
659,358
660,359
661,360
662,361
662,362
663,363
664,364
665,365
665,366
666,367
667,368
667,369
668,370
669,371
669,372
670,373
670,374
671,375
672,376
672,377
673,378
674,379
674,380
675,381
675,382
676,383
677,384
677,385
678,386
678,387
679,388
680,389
681,390
682,391
682,392
683,393
683,394
684,395
684,396
685,397
685,398
686,399
686,400
687,401
687,402
687,403
687,404
688,405
688,406
688,407
689,408
689,409
689,410
690,411
690,412
690,413
691,414
691,415
692,416
692,417
693,418
693,419
693,420
694,421
694,422
694,423
695,424
695,425
695,426
696,427
696,428
696,429
697,430
698,431
698,432
699,433
699,434
699,435
699,436
699,437
700,438
700,439
700,440
701,441
701,442
702,443
702,444
703,445
703,446
703,447
704,448
704,449
704,450
704,451
704,452
704,453
704,454
704,455
704,456
704,457
704,458
705,459
705,460
706,461
706,462
706,463
706,464
706,465
706,466
706,467
706,468
707,469
708,470
708,471
708,472
708,473
708,474
708,475
708,476
708,477
708,478
709,479
709,480
709,481
709,482
710,483
710,484
710,485
711,486
711,487
711,488
711,489
711,490
712,491
712,492
712,493
712,494
713,495
713,496
713,497
713,498
714,499
714,500
714,501
715,502
715,503
715,504
715,505
715,506
715,507
715,508
715,509
716,510
717,511
717,512
718,513
719,514
720,515
720,516
721,517
722,518
722,519
723,520
723,521
723,522
723,523
723,524
724,525
724,526
724,527
725,528
725,529
725,530
726,531
727,532
727,533
728,534
728,535
728,536
729,537
729,538
729,539
729,540
729,541
729,542
729,543
730,544
730,545
730,546
731,547
731,548
732,549
732,550
732,551
732,552
732,553
732,554
732,555
732,556
733,557
734,558
734,559
734,560
734,561
735,562
735,563
735,564
736,565
736,566
737,567
738,568
738,569
738,570
739,571
740,572
740,573
740,574
741,575
741,576
742,577
743,578
744,579
744,580
745,581
745,582
746,583
747,584
748,585
749,586
750,587
750,588
751,589
752,590
752,591
753,592
754,593
755,594
756,595
756,596
757,597
758,598
759,599
760,600
761,601
761,602
762,603
763,603
764,604
765,605
766,606
767,607
768,608
769,609
770,610
771,611
772,611
773,612
774,613
775,614
776,615
777,616
778,616
779,617
780,617
781,618
782,619
783,620
784,620
785,621
786,622
787,622
788,623
789,623
790,623
791,624
792,624
793,625
794,625
795,625
796,626
797,626
798,627
799,628
800,628
801,629
802,630
803,631
804,632
805,632
806,633
807,633
808,633
809,633
810,634
811,635
812,636
813,636
814,637
815,637
816,638
817,638
818,639
819,639
820,640
821,640
822,641
823,641
824,642
825,643
826,643
827,644
828,645
829,646
830,646
831,647
832,647
833,648
834,649
835,649
836,650
837,650
838,651
839,651
840,651
841,651
842,651
843,652
844,653
845,654
845,655
846,656
847,657
848,658
849,659
850,660
851,661
852,662
